id,event_type,event_cause,address,latitude,longitude,junction,zone,corridor,start_datetime,end_datetime,requires_road_closure,priority,direction,status,description,police_station,closed_datetime,resolved_datetime,created_by_id,duration_min,start_hour
FKID005086,planned,construction,"Kempegowda Road, Skyline Retreat, Vaddrapalya, Hennuru, Bengaluru, Karnataka. Pin-560043 (India)",13.0395111,77.6413561,unknown,North Zone 1,Airport New South Road,,2023-12-17 10:40:46+00:00,False,High,unknown,closed,Path construction at [LOCATION] sir [PERSON] bagalur road,Hennuru,,,FKUSR00318,,
FKID005091,planned,construction,"Hennur Main Road, Geddalahalli, Bengaluru, Karnataka. Pin-560077 (India)",13.0491164,77.6454881,unknown,East Zone 2,Non-corridor,,2024-01-20 03:36:46+00:00,True,Low,unknown,closed,White tapping work at Geddalahalli bus stop sir [PERSON] bagalur road slow movement sir,Hennuru,,,FKUSR00318,,
FKID005098,planned,public_event,"Vidyaranyapura Main Road, Block 4, HMT Layout, Vidyaranyapura, Bengaluru, Karnataka. Pin-560097 (India)",13.081431,77.5596623,unknown,North Zone 1,Non-corridor,,2024-01-15 09:35:46+00:00,False,Low,unknown,closed,[PERSON] main road [LOCATION] procession 1000 person,Yelahanka,,,FKUSR00808,,
FKID005099,planned,public_event,"Vidyaranyapura Main Road, Block 4, HMT Layout, Vidyaranyapura, Bengaluru, Karnataka. Pin-560097 (India)",13.0816543,77.5598044,unknown,North Zone 1,Non-corridor,,2024-01-15 09:35:46+00:00,False,Low,unknown,closed,Vidyaranyapura main road [LOCATION] pradushan,Yelahanka,,,FKUSR00808,,
FKID005111,planned,construction,"Hennur Main Road, Geddalahalli, Bengaluru, Karnataka. Pin-560077 (India)",13.0486475,77.6457655,unknown,East Zone 2,Non-corridor,,2024-01-19 20:10:46+00:00,True,Low,unknown,closed,White tapping work at hennur bagalur road Sir,Hennuru,,,FKUSR00318,,
FKID005115,planned,construction,"Outer Ring Road, Karthik Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",12.9694269,77.7006315,unknown,East Zone 1,ORR East 2,,2024-01-16 09:05:46+00:00,False,High,unknown,closed,[LOCATION] towards [LOCATION] and karthiknagara towards marathhalli traffic movement will be slow due to metrostation work,HAL Old Airport,,,FKUSR00043,,
FKID005125,planned,construction,"Doddaballapur Main Road, Puttenahalli, Yelahanka, Bengaluru, Karnataka. Pin-560064 (India)",13.1093993,77.5802387,unknown,North Zone 2,Non-corridor,,2023-12-18 03:29:46+00:00,False,Low,unknown,closed,ಪುಟ್ಟೇನಹಳ್ಳಿ ಡಿಪೋ ಹತ್ತಿರ ದೊಡ್ಡಬಳ್ಳಾಪುರ ಮುಖ್ಯ ರಸ್ತೆ ದೊಡ್ಡಬಳ್ಳಾಪುರ ಕಡೆಗೆ [PERSON] ರಸ್ತೆಯಲ್ಲಿ ಕೆಪಿಟಿಸಿಎಲ್ ವರ್ಕ್ ಮಾಡುತ್ತಿದ್ದು ಸ್ಲೋ ಮೊಮೆಂಟ್ ಟ್ರಾಫಿಕ್ ಇರುತ್ತದೆ ಸರ್.,Yelahanka,,,FKUSR00577,,
FKID005134,planned,construction,"Outer Ring Road, Karthik Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",12.9694324,77.7005944,unknown,East Zone 1,ORR East 2,,2023-12-19 09:05:46+00:00,False,High,unknown,closed,[LOCATION] towards marathhalli and karthiknagara towards mahadevpura traffic movement will be slow due to metrostation work,HAL Old Airport,,,FKUSR00043,,
FKID005136,planned,public_event,"Srinivagilu Main Road, Rajendra Nagar, Koramangala, Bengaluru, Karnataka. Pin-560047 (India)",12.946188,77.6186813,unknown,unknown,Non-corridor,,2024-03-03 06:32:46+00:00,True,Low,unknown,closed,White tapping construction 🚧 road work,Adugodi,,,FKUSR00066,,
FKID005164,planned,construction,"Hennur Main Road, Skyline Retreat, Vaddrapalya, Hennuru, Bengaluru, Karnataka. Pin-560043 (India)",13.0395748,77.6414231,unknown,North Zone 1,Airport New South Road,,2023-12-25 02:34:46+00:00,False,High,unknown,closed,ವಡ್ಡರಪಾಳ್ಯ ಜಂಕ್ಷನ್ ನಲ್ಲಿ [LOCATION] ರವರ ವತಿಯಿಂದ ಕಾಮಗಾರಿ ಪ್ರಗತಿಯಲ್ಲಿದ್ದು ರಸ್ತೆಯಲ್ಲಿ ಗುಂಡಿ ತೋಡಿರುವುದರಿಂದ  ಸಂಚಾರವು ನಿಧಾನ ಗತಿಯಲ್ಲಿ ಇರುತ್ತದೆ.. 🙏,Hennuru,,,FKUSR01129,,
FKID005167,planned,public_event,"Andrahalli Main Road, Poornapragna Layout, Vidyamanya Nagar, Andhrahalli, Bengaluru, Karnataka. Pin-560091 (India)",13.0085343,77.4899346,unknown,West Zone 1,Non-corridor,,2023-12-26 06:37:46+00:00,False,Low,unknown,closed,ಶಿವರಾತ್ರಿ ಪ್ರಯುಕ್ತ ಜನ ಸೇರಿರುತ್ತಾರೆ,Kamakshipalya,,,FKUSR00464,,
FKID005179,planned,construction,"Outer Ring Road, Karthik Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",12.969524,77.7005994,unknown,unknown,ORR East 2,,2024-01-30 09:05:46+00:00,False,High,unknown,closed,[LOCATION] towards marathhalli and karthiknagara towards mahadevpura traffic movement will be slow due to metrostation work,HAL Old Airport,,,FKUSR00043,,
FKID005185,planned,construction,"Hennuru Road, Skyline Retreat, Vaddrapalya, Hennuru, Bengaluru, Karnataka. Pin-560043 (India)",13.039382,77.6416742,unknown,North Zone 1,Airport New South Road,,2023-12-26 13:13:46+00:00,True,High,unknown,closed,KEB work at [LOCATION] sir [PERSON] bagalur road close for 2 hrs sir,Hennuru,,,FKUSR00318,,
FKID005205,planned,construction,"Outer Ring Road, LRDE Employee Housing Colony, Karthik Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",12.9693719,77.7009665,unknown,East Zone 1,ORR East 2,,2023-11-14 09:05:46+00:00,False,High,unknown,closed,[LOCATION] towards marathhalli and karthiknagara towards mahadevpura traffic movement will be slow due to metrostation work,HAL Old Airport,,,FKUSR00043,,
FKID005216,planned,construction,"Outer Ring Road, Devi Nagar, Bengaluru, Karnataka. Pin-560094 (India)",13.0471651,77.5701698,unknown,North Zone 1,ORR North 2,,2023-11-16 05:29:46+00:00,False,High,unknown,closed,Road work progress Devi Nagar,Kodigehalli,,,FKUSR00026,,
FKID005223,planned,construction,"Outer Ring Road, Karthik Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",12.9694962,77.7006291,unknown,East Zone 1,ORR East 2,,2023-11-18 09:05:46+00:00,False,High,unknown,closed,[LOCATION] towards marathhalli and karthiknagara towards mahadevpura traffic movement will be slow due to metrostation piller work,HAL Old Airport,,,FKUSR00043,,
FKID005233,planned,construction,"Outer Ring Road, Karthik Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",12.9695146,77.7005709,unknown,East Zone 1,ORR East 2,,2023-11-20 21:02:46+00:00,False,High,unknown,closed,[LOCATION] towards marathhalli and karthiknagara towards mahadevpura traffic movement will be slow due to metrostation piller work,HAL Old Airport,,,FKUSR00043,,
FKID005239,planned,construction,"Outer Ring Road, Sharadamma Layout, Munnekolala, Bengaluru, Karnataka. Pin-560037 (India)",12.9507916,77.6999174,unknown,East Zone 1,ORR East 1,,2023-11-22 21:22:46+00:00,False,High,unknown,closed,Biscom work closing  for 1hour slow movement,HAL Old Airport,,,FKUSR01446,,
FKID005248,planned,procession,"80 Feet Road, Anjanapura 3rd Block, Anjanapura, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560062, India",12.86380991,77.5553396,unknown,South Zone 1,Non-corridor,,2023-12-10 06:05:46+00:00,False,Low,north_west,closed,Procession,Thalagattapura,,,FKUSR00881,,
FKID005255,planned,construction,"Outer Ring Road, Karthik Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",12.9694728,77.7005924,unknown,East Zone 1,ORR East 2,,2023-11-29 09:05:46+00:00,False,High,unknown,closed,[LOCATION] towards marathhalli and karthiknagara towards mahadevpura traffic movement will be slow due to metrostation piller work,HAL Old Airport,,,FKUSR00043,,
FKID005258,planned,construction,"Outer Ring Road, Karthik Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",12.9695695,77.7006851,unknown,East Zone 1,ORR East 2,,2023-11-30 09:05:46+00:00,False,High,unknown,closed,[LOCATION] towards marathhalli and karthiknagara towards mahadevpura traffic movement will be slow due to metrostation work,HAL Old Airport,,,FKUSR00043,,
FKID005263,planned,construction,"Nagenahalli Main Road, Gowdas Sri A Hanumanthagowda Circle, Kothnur Narayanapura, Bengaluru, Karnataka. Pin-560077 (India)",13.0664803,77.6408554,unknown,East Zone 2,Non-corridor,,2023-12-01 05:15:46+00:00,False,Low,unknown,closed,ನಮಸ್ತೆ ಸರ್ ಕೆ ನಾರಾಯಣಾಪುರ ಮುಖ್ಯರಸ್ತೆ ನಾಗೇನಹಳ್ಳಿ ಜಂಕ್ಷನ್ ಅಲ್ಲಿ BWSSB ಅವರ ಕಾಮಗಾರಿ ನಡೀತಾ ಇರೋದರಿಂದ ವಾಟರ್ ಲೀಕೇಜ್ ಆಗಿರುವುದರಿಂದ ಅದನ್ನು ಸರಿಪಡಿಸುತಿದ್ದು ಸುಗಮ ಸಂಚಾರ ನಿದಾನಗತಿಯಲ್ಲಿ ಸಾಗುತ್ತಿದೆ ಸರ್.,Hennuru,,,FKUSR01574,,
FKID005271,planned,procession,"1st Main Road, Markandeshwara Nagar, Binnypete, Bengaluru, Karnataka. Pin-560023 (India)",12.9667164,77.5615877,unknown,Central Zone 2,Non-corridor,,2023-12-02 22:35:46+00:00,False,Low,unknown,closed,[LOCATION] appartment to ETA apartment sir,Magadi Road,,,FKUSR00072,,
FKID005273,planned,public_event,"G Narayana Kumar Road, Soundarya Kamakshi, Karekallu, Kamakshipalya, Bengaluru, Karnataka. Pin-560079 (India)",12.983679,77.5294387,unknown,West Zone 2,Magadi Road,,2023-12-03 09:47:46+00:00,False,High,unknown,closed,ಹಿಂದೂ ಸಮಾಜ್ಯೋತ್ಸವ ಎಂ ಎಲ್ ಎ ಶ್ರೀ ಗೋಪಾಲಯ್ಯ ರವರಿಂದಸುಮಾರು 1000 ಜನ ಕಾರ್ಯಕರ್ತರು ಸೇರಿರುತ್ತಾರೆ 🙏,Kamakshipalya,,,FKUSR00746,,
FKID005281,planned,construction,"Dr Rajgopal Road, Ashwath Nagar, Armane Nagar, Bengaluru, Karnataka. Pin-560094 (India)",13.0265099,77.5802634,unknown,North Zone 2,Non-corridor,,2023-12-19 21:43:46+00:00,False,Low,unknown,closed,[PERSON] cross to ashwathnagra junction traffic slow moment sir only pik Hour sir,Kodigehalli,2023-12-18 02:07:56.826496+00:00,,FKUSR00346,,
FKID005283,planned,construction,"ಬಿಇಎಲ್ ರಸ್ತೆ, ಎಚ್ಎಮ್.ಟಿ ವಾರ್ಡ್, ಬೆಂಗಳೂರು ಉತ್ತರ ನಗರ ನಿಗಮ, Bengaluru, ಯಲಹಂಕ ತಾಲೂಕು, ಬೆಂಗಳೂರು ನಗರ, Karnataka, 560013, India",13.05330201,77.55094528,unknown,North Zone 1,Non-corridor,2023-12-11 12:05:46+00:00,,True,Low,unknown,closed,White topping work from [LOCATION] to [LOCATION].,Jalahalli,,,FKUSR00009,,12.0
FKID005291,planned,public_event,"Haralur, Kasavanahalli, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560103, India",12.8974904,77.66849041,unknown,South Zone 2,Non-corridor,,2023-12-23 19:35:46+00:00,False,Low,north_west,closed,test,Bellandur,,,FKUSR00881,,
FKID005292,planned,vip_movement,"Haralur, Kasavanahalli, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560103, India",12.90351549,77.6673317,unknown,South Zone 2,Non-corridor,,2023-12-30 20:35:46+00:00,False,Low,south_west,closed,yftdre,Bellandur,,,FKUSR00881,,
FKID005354,planned,procession,"8th Cross Road, Verma Layout, Bhuvaneshwari Nagar, Hebbal Kempapura, Bengaluru, Karnataka. Pin-560024 (India)",13.05616,77.6025483,unknown,North Zone 1,Non-corridor,,2023-12-18 05:29:46+00:00,False,Low,unknown,closed,ಹಿಂದೂ ಧಾರ್ಮಿಕ ಕಾರ್ಯಕ್ರಮ 5oo ಜನ ಸೇರುತ್ತಾರೆ,Hebbala,,,FKUSR00013,,
FKID005389,planned,construction,"Varthuru Road, Deja View Homes, Nagavara Palya, CV Raman Nagar, Bengaluru, Karnataka. Pin-560093 (India)",12.9895606,77.6638081,unknown,Central Zone 1,Non-corridor,,2023-12-19 06:13:46+00:00,True,Low,unknown,closed,BWSSB WORK NAGAVARAPALYA SIR,Banaswadi,,,FKUSR00417,,
FKID005394,planned,construction,"Outer Ring Road, Karthik Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",12.9694992,77.700567,unknown,East Zone 1,ORR East 2,,2023-12-20 09:05:46+00:00,False,High,unknown,closed,[LOCATION] towards marathhalli and karthiknagara towards mahadevpura traffic movement will be slow due to metrostation work,HAL Old Airport,,,FKUSR00043,,
FKID005403,planned,construction,"Varthuru Road, Deja View Homes, Nagavara Palya, CV Raman Nagar, Bengaluru, Karnataka. Pin-560093 (India)",12.9897442,77.6634633,unknown,Central Zone 1,Non-corridor,,2023-12-20 04:20:46+00:00,True,Low,unknown,closed,BWSSB WORK NAGAVARAPALYA SIR,Banaswadi,,,FKUSR00417,,
FKID005405,planned,construction,"Varthuru Road, Deja View Homes, Nagavara Palya, CV Raman Nagar, Bengaluru, Karnataka. Pin-560093 (India)",12.9896892,77.6634138,unknown,Central Zone 1,Non-corridor,,2023-12-20 04:30:46+00:00,True,Low,unknown,closed,[LOCATION] work Nagavarapalya circle varuthur Road,Banaswadi,,,FKUSR00417,,
FKID005412,planned,construction,"Outer Ring Road, Karthik Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",12.9694725,77.7005959,unknown,East Zone 1,ORR East 2,,2023-12-21 09:05:46+00:00,False,High,unknown,closed,[LOCATION] towards [LOCATION] and karthiknagara towards marathhalli traffic movement will be slow due to metrostation work,HAL Old Airport,,,FKUSR00043,,
FKID005436,planned,construction,"Outer Ring Road, Karthik Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",12.9694857,77.7005888,unknown,East Zone 1,ORR East 2,2023-12-21 20:55:46+00:00,2023-12-22 09:05:46+00:00,False,High,unknown,closed,[LOCATION] towards marathhalli and karthiknagara towards marathhalli traffic movement will be slow due to metrostation work,HAL Old Airport,,,FKUSR00043,730.0,20.0
FKID005442,planned,construction,"Kaggadaspura Main Road, Deja View Homes, Nagavara Palya, CV Raman Nagar, Bengaluru, Karnataka. Pin-560093 (India)",12.9894727,77.6639226,unknown,Central Zone 1,Non-corridor,,2023-12-22 22:16:46+00:00,False,Low,unknown,closed,[LOCATION] work,Banaswadi,,,FKUSR01622,,
FKID005446,planned,construction,"Varthuru Road, Deja View Homes, Nagavara Palya, CV Raman Nagar, Bengaluru, Karnataka. Pin-560093 (India)",12.9896734,77.6634169,unknown,Central Zone 1,Non-corridor,,2023-12-22 00:19:46+00:00,True,Low,unknown,closed,,Banaswadi,,,FKUSR00417,,
FKID005454,planned,construction,"Hennuru Road, Skyline Retreat, Vaddrapalya, Hennuru, Bengaluru, Karnataka. Pin-560043 (India)",13.0395117,77.6415371,unknown,East Zone 2,Airport New South Road,,2023-12-23 19:22:46+00:00,False,High,unknown,closed,[LOCATION] working vadarapalya junction traffic slow moment sir,Hennuru,2023-12-23 19:27:18.112461+00:00,,FKUSR01626,,
FKID005457,planned,construction,"Outer Ring Road, Karthik Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",12.9694731,77.7006015,unknown,East Zone 1,ORR East 2,,2023-12-23 09:05:46+00:00,False,High,unknown,closed,[LOCATION] towards [LOCATION] and karthiknagara towards marathhalli traffic movement will be slow due to metrostation work,HAL Old Airport,,,FKUSR00043,,
FKID005459,planned,construction,"Varthuru Road, Deja View Homes, Nagavara Palya, CV Raman Nagar, Bengaluru, Karnataka. Pin-560093 (India)",12.9896141,77.6637936,unknown,Central Zone 1,Non-corridor,,2023-12-23 09:14:46+00:00,False,Low,unknown,closed,[LOCATION] work,Banaswadi,,,FKUSR01622,,
FKID005469,planned,construction,"Hennuru Road, Skyline Retreat, Vaddrapalya, Hennuru, Bengaluru, Karnataka. Pin-560043 (India)",13.0394672,77.6416237,unknown,North Zone 1,Airport New South Road,2023-12-23 19:23:46+00:00,2023-12-24 17:23:46+00:00,False,High,unknown,closed,[LOCATION] working at vadarapalya hennur bagalur main road traffic slow moment sir,Hennuru,2023-12-23 19:26:54.708418+00:00,,FKUSR01626,1320.0,19.0
FKID005470,planned,construction,"Hennuru Road, Skyline Retreat, Vaddrapalya, Hennuru, Bengaluru, Karnataka. Pin-560043 (India)",13.0393868,77.641649,unknown,North Zone 1,Airport New South Road,,2023-12-26 03:27:46+00:00,False,High,unknown,closed,BWSSB WORK IN PROGRESS HENNUR BAGALUR ROAD SLOW MOVEMENT SIR,Hennuru,,,FKUSR00318,,
FKID005473,planned,public_event,"Gottigere, Bannerghatta Road, Yelenahalli, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560083, India",12.85682957,77.58884114,unknown,South Zone 1,Bannerghata Road,2023-12-25 23:05:46+00:00,2023-12-26 04:05:46+00:00,True,High,unknown,closed,113th Rajatha Brahmarathotsava Festival,Thalagattapura,,,FKUSR00009,300.0,23.0
FKID005527,planned,construction,"Hennur Main Road, Skyline Retreat, Vaddrapalya, Hennuru, Bengaluru, Karnataka. Pin-560043 (India)",13.0394713,77.6414914,unknown,North Zone 1,Airport New South Road,,2023-12-27 20:26:46+00:00,False,High,unknown,closed,ಸ್ಲೋ ಮೊಮೆಂಟ್ ಟ್ರಾಫಿಕ್ sir,Hennuru,,,FKUSR01438,,
FKID005532,planned,construction,"Outer Ring Road, Karthik Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",12.9686167,77.7010844,unknown,East Zone 1,ORR East 2,,2023-12-27 09:05:46+00:00,False,High,unknown,closed,[LOCATION] towards marathhalli and karthiknagara towards mahadevpura traffic movement will be slow due to metrostation work,HAL Old Airport,,,FKUSR00043,,
FKID005544,planned,construction,"Old Madras Road, Royal Heritage, Pai Layout, Mahadevapura, Bengaluru, Karnataka. Pin-560016 (India)",12.9954452,77.6667295,unknown,East Zone 2,ORR North 1,,2023-12-27 11:48:46+00:00,False,High,unknown,closed,[LOCATION] work going on Sir,Mahadevapura,,,FKUSR00391,,
FKID005549,planned,construction,"Hennuru Road, Skyline Retreat, Vaddrapalya, Hennuru, Bengaluru, Karnataka. Pin-560043 (India)",13.0393395,77.6417003,unknown,North Zone 1,Airport New South Road,,2023-12-27 20:01:46+00:00,False,High,unknown,closed,,Hennuru,,,FKUSR00489,,
FKID005557,planned,construction,"Sampangirama Nagar, Bengaluru Central City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560001, India",12.97540434,77.592659,unknown,Central Zone 2,Non-corridor,,2023-12-30 12:05:46+00:00,False,Low,south,closed,test,Cubbon Park,,,FKUSR00881,,
FKID005565,planned,construction,"Kempegowda Road, Skyline Retreat, Vaddrapalya, Hennuru, Bengaluru, Karnataka. Pin-560043 (India)",13.0394367,77.6414017,unknown,North Zone 1,Airport New South Road,,2023-12-29 19:28:46+00:00,False,High,unknown,closed,BWSSB ರವರ ವತಿಯಿಂದ ಪೈಪ್ ಲೈನ್ ಕೆಲಸ ಪ್ರಗತಿಯಲ್ಲಿರುತ್ತದೆ.. ಸಂಚಾರ ನಿಧಾನ ಗತಿಯಲ್ಲಿರುತ್ತದೆ.. 🙏,Hennuru,,,FKUSR01129,,
FKID005567,planned,construction,"Doddaballapur Main Road, Nagarjuna Meadows, Anantapura, Bengaluru, Karnataka. Pin-560064 (India)",13.1172025,77.577955,unknown,North Zone 2,Non-corridor,,2023-12-28 17:43:46+00:00,False,Low,unknown,closed,"ದೊಡ್ಡಬಳ್ಳಾಪುರ ಮುಖ್ಯ ರಸ್ತೆ ಕೆಂಚೇನಹಳ್ಳಿ ಗೇಟ್ ಹತ್ತಿರ ದೊಡ್ಡಬಳ್ಳಾಪುರ ಕಡೆಗೆ ರೋಡ್ ವರ್ಕ್ ಕಾಮಗಾರಿ ಮಾಡುತ್ತಿದ್ದು ಸಿಂಗಲ್ ಲೈನ್ ವೆಹಿಕಲ್ ಮೂವ್ ಆಗುತ್ತಿದ್ದು , ಆದ್ದರಿಂದ ಟ್ರಾಫಿಕ್ ಸ್ಲೋ ಮೂವ್ಮೆಂಟ್ ಇರುತ್ತದೆ ಸರ್",Yelahanka,,,FKUSR00577,,
FKID005568,planned,construction,"Outer Ring Road, Karthik Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",12.9687204,77.7010496,unknown,East Zone 1,ORR East 2,,2023-12-29 09:05:46+00:00,False,High,unknown,closed,[LOCATION] towards marathhalli and karthiknagara towards mahadevpura traffic movement will be slow due to metrostation work,HAL Old Airport,,,FKUSR00043,,
FKID005577,planned,construction,"18th Main Road, Brigade Nanda Heights, Sarvabhouma Nagar, Chikkalsandra, Bengaluru, Karnataka. Pin-560061 (India)",12.9118491,77.5522622,unknown,South Zone 1,Non-corridor,,2023-12-30 05:24:46+00:00,False,Low,unknown,closed,Road work,K.S. Layout,,,FKUSR00775,,
FKID005587,planned,construction,"Hennuru Road, Skyline Retreat, Vaddrapalya, Hennuru, Bengaluru, Karnataka. Pin-560043 (India)",13.0394871,77.6416244,unknown,North Zone 1,Airport New South Road,,2023-12-29 20:16:46+00:00,False,High,unknown,closed,"sir, BWSSB work is in progress sir.",Hennuru,,,FKUSR00280,,
FKID005589,planned,construction,"Outer Ring Road, Karthik Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",12.9695612,77.7005997,unknown,East Zone 1,ORR East 2,,2023-12-30 09:05:46+00:00,False,High,unknown,closed,[LOCATION] towards marathhalli and karthiknagara towards mahadevpura traffic movement will be slow due to metrostation work,HAL Old Airport,,,FKUSR00043,,
FKID005591,planned,construction,"Varthuru Road, Prestige Greenwoods, Nagavara Palya, CV Raman Nagar, Bengaluru, Karnataka. Pin-560093 (India)",12.9903614,77.6625076,unknown,Central Zone 1,Non-corridor,,2023-12-29 23:17:46+00:00,True,Low,unknown,closed,BWSSB WORK,Banaswadi,,,FKUSR00417,,
FKID005604,planned,construction,"NICE Road, Tulasipura, Bengaluru, Karnataka. Pin-560083 (India)",12.8482847,77.5637506,unknown,South Zone 1,Non-corridor,2023-12-29 22:35:46+00:00,2023-12-30 05:20:46+00:00,False,Low,unknown,closed,Now Works is closed sir... [PERSON]'s movement is slow,Thalagattapura,,,FKUSR00390,405.0,22.0
FKID005608,planned,construction,"Hennuru Road, Skyline Retreat, Vaddrapalya, Hennuru, Bengaluru, Karnataka. Pin-560043 (India)",13.0394961,77.641552,unknown,North Zone 1,Airport New South Road,,2023-12-31 19:17:46+00:00,False,High,unknown,closed,ನಮಸ್ತೆ ಸರ್..ವಡ್ಡರಪಾಳ್ಯ ಜಂಕ್ಷನ್ ನಲ್ಲಿ BWSSB ವತಿಯಿಂದ ಪೈಪ್ಲ್ಯೆನ ಕಾಮಗಾರಿ ನಡೆಯುತ್ತಿದೆ..,Hennuru,,,FKUSR01129,,
FKID005611,planned,construction,"Varthuru Road, Prestige Greenwoods, Nagavara Palya, CV Raman Nagar, Bengaluru, Karnataka. Pin-560093 (India)",12.9903737,77.6624671,unknown,Central Zone 1,Non-corridor,,2023-12-30 22:12:46+00:00,True,Low,unknown,closed,BWSSB WORK NAGAVARAPALYA SIR,Banaswadi,,,FKUSR00417,,
FKID005615,planned,construction,"Bellary Road, UAS Quarters, UAS Campus, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)",13.0300164,77.5868232,unknown,North Zone 2,Bellary Road 1,,2023-12-31 03:00:46+00:00,True,High,unknown,closed,Centre median repair,Kodigehalli,,,FKUSR00285,,
FKID005626,planned,construction,"Outer Ring Road, Karthik Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",12.9694228,77.7005942,unknown,East Zone 1,ORR East 2,,2024-01-02 09:05:46+00:00,False,High,unknown,closed,[LOCATION] towards marathhalli and karthiknagara towards mahadevpura traffic movement will be slow due to metrostation work,HAL Old Airport,,,FKUSR00043,,
FKID005634,planned,public_event,"Mysore Road, BDA Indraprastha, Kengeri, Bengaluru, Karnataka. Pin-560059 (India)",12.92125487,77.49435972,unknown,West Zone 1,Mysore Road,,,True,High,unknown,closed,Test report for testing,Kengeri,,,FKUSR01461,,
FKID005637,planned,construction,"Outer Ring Road, Karthik Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",12.9696468,77.7007205,unknown,East Zone 1,ORR East 2,,2024-01-03 09:05:46+00:00,False,High,unknown,closed,[LOCATION] towards marathhalli and karthiknagara towards mahadevpura traffic movement will be slow due to metrostation work,HAL Old Airport,,,FKUSR00043,,
FKID005646,planned,construction,"Outer Ring Road, Karthik Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",12.9694732,77.7006228,unknown,East Zone 1,ORR East 2,,2024-01-04 09:05:46+00:00,False,High,unknown,closed,[LOCATION] towards marathhalli and karthiknagara towards mahadevpura traffic movement will be slow due to metrostation work,HAL Old Airport,,,FKUSR00043,,
FKID005652,planned,construction,"Hennur Main Road, K Narayanpura Cross, Kothnur Narayanapura, Bengaluru, Karnataka. Pin-560077 (India)",13.052805,77.6460686,unknown,East Zone 2,Non-corridor,,2024-01-06 19:23:46+00:00,True,Low,unknown,closed,ಬಿಬಿಎಂಪಿ ವತಿಯಿಂದ white tapping ಕಾಮಗಾರಿ ಪ್ರಗತಿಯಲ್ಲಿದೆ..,Hennuru,,,FKUSR01626,,
FKID005672,planned,construction,"Benniganahalli Flyover, ೧ನೇ ಅಡ್ಡ ರಸ್ತೆ, ಬೆನ್ನಿಗಾನಹಳ್ಳಿ, ಬೈಯಪ್ಪನಹಳ್ಳಿ, ಕೃಷ್ಣಯ್ಯನ ಪಾಳ್ಯ, ಬೆಂಗಳೂರು ಮಧ್ಯ ನಗರ ನಿಗಮ, Bengaluru, ಬೆಂಗಳೂರು ಪೂರ್ವ, ಬೆಂಗಳೂರು ನಗರ, Karnataka, 560033, India",12.99839542,77.66370535,unknown,East Zone 2,ORR North 1,2024-01-19 12:05:46+00:00,2024-01-29 11:35:46+00:00,True,High,unknown,closed,"Railway Department's work of pouring concrete on iron plates at [LOCATION] ring road near [LOCATION] pass(13.0034039, [PHONE])",Banaswadi,,,FKUSR00009,14370.0,12.0
FKID005732,planned,construction,"Mumbai Bengaluru Highway, Nadaprabhu Kempegowda Circle, Madanaiyakanahalli, Bengaluru, Karnataka. Pin-562162 (India)",13.0616022,77.4608672,unknown,unknown,Non-corridor,,2024-01-17 01:41:46+00:00,False,Low,unknown,closed,Slow moving traffic towards city main track madavar,No Police Station,,,FKUSR00401,,
FKID005734,planned,construction,"6th Main Road, Giridhama Nagar, Doddabettahalli, Bengaluru, Karnataka. Pin-560097 (India)",13.0924121,77.5592793,unknown,North Zone 2,Non-corridor,,2024-01-17 17:10:46+00:00,False,Low,unknown,closed,Drainage Road work at GKVK back gate sir,Yelahanka,,,FKUSR00182,,
